id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,updated_at
VOT2623,Peter,Stone,37,M,AL,Independent,peter.stone@email.com,2013-06-18,2020-11-03,6/1/2023 19:24:47
VOT2624,Frances,Hawkins,56,F,LA,Democrat,frances.hawkins@email.com,2000-10-30,2024-11-05,12/22/2024 19:22:53
VOT2625,Harold,Dunn,32,M,KY,Republican,harold.dunn@email.com,2016-03-15,2024-11-05,10/10/2024 13:11:15
VOT2626,Judith,Sims,45,F,OK,Independent,judith.sims@email.com,2008-07-25,2022-11-08,9/4/2023 1:12:01
VOT2627,Benjamin,Hudson,44,M,AR,Democrat,benjamin.hudson@email.com,2009-12-08,2024-11-05,11/15/2024 19:06:24
VOT2628,Lauren,Spencer,39,F,IA,Republican,lauren.spencer@email.com,2011-04-20,2024-11-05,10/23/2024 14:04:16
VOT2629,Keith,Gardner,61,M,MS,Independent,keith.gardner@email.com,1995-08-05,2024-11-05,6/19/2023 0:26:32
VOT263,Knox,Boyd,42,M,CO,Democrat,knox.boyd@email.com,2010-02-25,2024-11-05,12/21/2023 12:50:53
VOT2630,Julie,Stephens,33,F,UT,Democrat,julie.stephens@email.com,2016-01-18,2020-11-03,4/28/2023 4:07:26
VOT2631,Carl,Payne,51,M,KS,Republican,carl.payne@email.com,2004-05-30,2024-11-05,1/15/2023 2:03:18
VOT2632,Teresa,Pierce,46,F,NE,Independent,teresa.pierce@email.com,2008-10-12,2024-11-05,6/6/2025 16:34:48
VOT2633,Lawrence,Berry,38,M,NM,Democrat,lawrence.berry@email.com,2012-02-25,2022-11-08,5/1/2023 0:56:30
VOT2634,Gloria,Arnold,55,F,WV,Republican,gloria.arnold@email.com,2001-07-08,2024-11-05,4/11/2024 18:12:50
VOT2635,Ralph,Reynolds,30,M,ID,Independent,ralph.reynolds@email.com,2018-11-20,2024-11-05,6/20/2023 19:28:59
VOT2636,Alice,Ellis,47,F,HI,Democrat,alice.ellis@email.com,2007-04-02,2024-11-05,4/26/2023 23:24:28
VOT2637,Juan,Harrison,43,M,NH,Republican,juan.harrison@email.com,2009-08-15,2020-11-03,12/23/2023 21:28:00
VOT2638,Donna,Gibson,36,F,ME,Independent,donna.gibson@email.com,2013-12-28,2024-11-05,12/21/2023 20:21:46
VOT2639,Ryan,McDonald,59,M,RI,Democrat,ryan.mcdonald@email.com,1999-05-10,2024-11-05,1/2/2024 19:05:30
VOT264,Lillian,Mason,28,F,OR,Republican,lillian.mason@email.com,2019-06-08,2022-11-08,1/4/2024 12:16:38
VOT2640,Brenda,Cruz,41,F,MT,Republican,brenda.cruz@email.com,2010-09-22,2022-11-08,8/31/2025 15:35:08
VOT2641,Scott,Marshall,34,M,DE,Independent,scott.marshall@email.com,2015-02-05,2024-11-05,4/27/2023 16:17:12
VOT2642,Barbara,Owens,50,F,SD,Democrat,barbara.owens@email.com,2004-06-18,2024-11-05,2/19/2023 0:07:20
VOT2643,Wayne,Johnston,48,M,ND,Republican,wayne.johnston@email.com,2007-10-30,2024-11-05,9/6/2023 3:16:11
VOT2644,Nancy,Murray,31,F,AK,Independent,nancy.murray@email.com,2017-03-15,2020-11-03,3/16/2023 18:54:09
VOT2645,Jerry,Freeman,52,M,VT,Democrat,jerry.freeman@email.com,2004-07-25,2024-11-05,2/10/2024 0:03:18
VOT2646,Helen,Wells,45,F,WY,Republican,helen.wells@email.com,2008-12-08,2024-11-05,1/14/2025 1:32:52
VOT2647,Eugene,Webb,40,M,CA,Independent,eugene.webb@email.com,2012-04-20,2022-11-08,7/21/2025 13:44:47
VOT2648,Mary,Simpson,62,F,TX,Democrat,mary.simpson@email.com,1994-08-05,2024-11-05,6/16/2025 1:01:09
VOT2649,Douglas,Stevens,35,M,FL,Republican,douglas.stevens@email.com,2014-01-18,2024-11-05,2/4/2025 19:48:26
VOT265,Caden,Morales,51,M,NV,Independent,caden.morales@email.com,2004-10-20,2024-11-05,2/26/2023 16:04:39
VOT2650,Linda,Tucker,49,F,NY,Independent,linda.tucker@email.com,2006-05-30,2024-11-05,7/23/2023 13:13:44
VOT2651,Randy,Porter,42,M,PA,Democrat,randy.porter@email.com,2010-10-12,2020-11-03,12/24/2023 7:51:15
VOT2652,Sarah,Hunter,28,F,IL,Republican,sarah.hunter@email.com,2019-02-25,2024-11-05,8/7/2025 15:32:21
VOT2653,Howard,Hicks,46,M,OH,Independent,howard.hicks@email.com,2008-07-08,2024-11-05,6/12/2025 8:24:24
VOT2654,Betty,Crawford,44,F,MI,Democrat,betty.crawford@email.com,2009-11-20,2022-11-08,4/17/2025 7:34:49
VOT2655,Billy,Henry,37,M,NC,Republican,billy.henry@email.com,2013-04-02,2024-11-05,2/7/2024 13:11:26
VOT2656,Christine,Boyd,58,F,GA,Independent,christine.boyd@email.com,2002-08-15,2024-11-05,8/9/2023 18:55:19
VOT2657,Ronald,Mason,39,M,VA,Democrat,ronald.mason@email.com,2011-12-28,2024-11-05,12/25/2024 11:10:45
VOT2658,Jessica,Morales,53,F,WA,Republican,jessica.morales@email.com,2003-05-10,2020-11-03,6/28/2025 17:27:15
VOT2659,Kenneth,Kennedy,45,M,AZ,Independent,kenneth.kennedy@email.com,2008-09-22,2024-11-05,3/23/2025 19:55:20
VOT266,Amara,Kennedy,40,F,CT,Democrat,amara.kennedy@email.com,2012-03-05,2024-11-05,4/21/2025 15:07:30
VOT2660,Maria,Warren,30,F,MA,Democrat,maria.warren@email.com,2018-02-05,2024-11-05,2/28/2023 14:08:06
VOT2661,Donald,Dixon,48,M,TN,Republican,donald.dixon@email.com,2007-06-18,2022-11-08,5/20/2023 9:59:04
VOT2662,Sharon,Ramos,43,F,MO,Independent,sharon.ramos@email.com,2009-10-30,2024-11-05,7/2/2024 21:28:07
VOT2663,Frank,Reyes,36,M,MD,Democrat,frank.reyes@email.com,2013-03-15,2024-11-05,1/29/2025 20:36:37
VOT2664,Carol,Burns,61,F,CO,Republican,carol.burns@email.com,1995-07-25,2024-11-05,11/23/2023 15:54:36
VOT2665,Larry,Gordon,41,M,OR,Independent,larry.gordon@email.com,2010-12-08,2020-11-03,3/19/2023 16:40:42
VOT2666,Sandra,Shaw,34,F,NV,Democrat,sandra.shaw@email.com,2015-04-20,2024-11-05,5/15/2025 15:49:32
VOT2667,Edward,Holmes,50,M,CT,Republican,edward.holmes@email.com,2004-08-05,2024-11-05,11/11/2024 0:52:12
VOT2668,Laura,Rice,47,F,NJ,Independent,laura.rice@email.com,2007-01-18,2022-11-08,8/25/2024 13:57:14
VOT2669,Mark,Robertson,32,M,IN,Democrat,mark.robertson@email.com,2016-05-30,2024-11-05,7/11/2024 4:29:10
VOT267,Finn,Warren,36,M,NJ,Republican,finn.warren@email.com,2013-07-18,2024-11-05,1/8/2025 6:43:13
VOT2670,Joyce,Hunt,56,F,WI,Republican,joyce.hunt@email.com,2000-10-12,2024-11-05,11/16/2023 2:04:12
VOT2671,Raymond,Black,38,M,SC,Independent,raymond.black@email.com,2012-02-25,2024-11-05,6/6/2025 2:02:25
VOT2672,Deborah,Daniels,45,F,AL,Democrat,deborah.daniels@email.com,2008-07-08,2020-11-03,8/1/2025 9:00:56
VOT2673,George,Palmer,60,M,LA,Republican,george.palmer@email.com,1998-11-20,2024-11-05,1/9/2025 4:20:28
VOT2674,Patricia,Mills,31,F,KY,Independent,patricia.mills@email.com,2017-04-02,2024-11-05,1/8/2025 12:34:34
VOT2675,Roger,Nichols,49,M,OK,Democrat,roger.nichols@email.com,2006-08-15,2022-11-08,3/11/2024 2:49:55
VOT2676,Kimberly,Grant,44,F,AR,Republican,kimberly.grant@email.com,2009-12-28,2024-11-05,10/23/2023 12:51:28
VOT2677,,,35,M,IA,Independent,arthur.knight@email.com,2014-05-10,2024-11-05,6/27/2024 20:06:29
VOT2678,Ruth,Ferguson,52,F,MS,Democrat,ruth.ferguson@email.com,2004-09-22,2024-11-05,11/28/2024 12:19:23
VOT2679,Joseph,Rose,39,M,UT,Republican,joseph.rose@email.com,2011-02-05,2020-11-03,11/2/2023 0:58:37
VOT268,Willow,Dixon,54,F,IN,Independent,willow.dixon@email.com,2001-11-30,2020-11-03,8/30/2024 17:59:44
VOT2680,Margaret,Stone,29,F,KS,Independent,margaret.stone@email.com,2018-06-18,2024-11-05,4/24/2025 7:57:27
VOT2681,Fred,Hawkins,47,M,NE,Democrat,fred.hawkins@email.com,2007-10-30,2024-11-05,7/2/2024 2:00:12
VOT2682,Carolyn,Dunn,42,F,NM,Republican,carolyn.dunn@email.com,2010-03-15,2022-11-08,3/18/2023 8:11:44
VOT2683,Richard,Sims,37,M,WV,Independent,richard.sims@email.com,2013-07-25,2024-11-05,6/7/2025 23:15:43
VOT2684,Janet,Hudson,58,F,ID,Democrat,janet.hudson@email.com,2002-12-08,2024-11-05,7/31/2023 22:36:14
VOT2685,Timothy,Spencer,33,M,HI,Republican,timothy.spencer@email.com,2016-04-20,2024-11-05,4/20/2023 2:02:20
VOT2686,Pamela,Gardner,46,F,NH,Independent,pamela.gardner@email.com,2008-08-05,2020-11-03,12/15/2023 17:50:08
VOT2687,Albert,Stephens,41,M,ME,Democrat,albert.stephens@email.com,2010-01-18,2024-11-05,1/30/2024 7:49:03
VOT2688,Virginia,Payne,36,F,RI,Republican,virginia.payne@email.com,2013-05-30,2024-11-05,4/20/2023 7:15:07
VOT2689,Jeremy,Pierce,54,M,MT,Independent,jeremy.pierce@email.com,2001-10-12,2022-11-08,10/10/2024 17:18:18
VOT269,Jasper,Ramos,45,M,WI,Democrat,jasper.ramos@email.com,2008-04-12,2024-11-05,4/27/2024 20:21:30
VOT2690,Frances,Berry,48,F,DE,Democrat,frances.berry@email.com,2007-02-25,2024-11-05,8/23/2023 3:36:54
VOT2691,Phillip,Arnold,30,M,SD,Republican,phillip.arnold@email.com,2018-07-08,2024-11-05,12/5/2023 21:13:31
VOT2692,Susan,Reynolds,45,F,ND,Independent,susan.reynolds@email.com,2008-11-20,2024-11-05,4/5/2025 17:34:43
VOT2693,Louis,Ellis,40,M,AK,Democrat,louis.ellis@email.com,2012-04-02,2020-11-03,2/6/2025 17:13:40
VOT2694,Dorothy,Harrison,35,F,VT,Republican,dorothy.harrison@email.com,2014-08-15,2024-11-05,11/25/2024 9:49:19
VOT2695,Patrick,Gibson,61,M,WY,Independent,patrick.gibson@email.com,1995-12-28,2024-11-05,6/18/2024 19:58:56
VOT2696,Rose,McDonald,44,F,CA,Democrat,rose.mcdonald@email.com,2009-05-10,2022-11-08,5/16/2023 13:40:37
VOT2697,Willie,Cruz,28,M,TX,Republican,willie.cruz@email.com,2019-09-22,2024-11-05,6/12/2025 0:40:10
VOT2698,Katherine,Marshall,51,F,FL,Independent,katherine.marshall@email.com,2004-02-05,2024-11-05,7/30/2024 12:10:04
VOT2699,Terry,Owens,43,M,NY,Democrat,terry.owens@email.com,2009-06-18,2024-11-05,8/14/2023 9:59:10
VOT270,Lyla,Reyes,32,F,SC,Republican,lyla.reyes@email.com,2016-08-25,2024-11-05,7/4/2023 3:15:17
VOT2700,Amy,Johnston,37,F,PA,Republican,amy.johnston@email.com,2013-10-30,2020-11-03,5/25/2024 16:46:11
VOT2701,Harold,Murray,59,M,IL,Independent,harold.murray@email.com,1999-03-15,2024-11-05,9/25/2023 16:11:01
VOT2702,Christine,Freeman,32,F,OH,Democrat,christine.freeman@email.com,2016-07-25,2024-11-05,7/10/2025 14:53:59
VOT2703,Gerald,Wells,48,M,MI,Republican,gerald.wells@email.com,2007-12-08,2022-11-08,10/4/2023 22:13:51
VOT2704,Debra,Webb,45,F,NC,Independent,debra.webb@email.com,2008-04-20,2024-11-05,4/15/2023 3:22:52
VOT2705,Arthur,Simpson,38,M,GA,Democrat,arthur.simpson@email.com,2012-08-05,2024-11-05,12/20/2024 9:18:26
VOT2706,Jean,Stevens,56,F,VA,Republican,jean.stevens@email.com,2000-01-18,,9/23/2023 15:34:13
VOT2707,Bryan,Tucker,34,M,WA,Independent,bryan.tucker@email.com,2015-05-30,2020-11-03,7/29/2024 15:48:45
VOT2708,Kathryn,Porter,49,F,AZ,Democrat,kathryn.porter@email.com,2006-10-12,2024-11-05,10/3/2024 12:18:28
VOT2709,Austin,Hunter,42,M,MA,Republican,austin.hunter@email.com,2010-02-25,2024-11-05,5/26/2024 12:49:07
VOT271,Gavin,Burns,49,M,AL,Independent,gavin.burns@email.com,2006-01-08,2022-11-08,1/14/2025 8:16:47
VOT2710,Denise,Hicks,31,F,TN,Independent,denise.hicks@email.com,2017-07-08,2022-11-08,1/28/2023 17:04:59
VOT2711,Willie,Crawford,53,M,MO,Democrat,willie.crawford@email.com,2003-11-20,2024-11-05,11/22/2024 15:13:59
VOT2712,Rachel,Henry,46,F,MD,Republican,rachel.henry@email.com,2008-04-02,2024-11-05,9/30/2023 6:34:30
VOT2713,Aaron,Boyd,39,M,CO,Independent,aaron.boyd@email.com,2011-08-15,2024-11-05,4/3/2023 19:43:13
VOT2714,Judy,Mason,60,F,OR,Democrat,judy.mason@email.com,1998-12-28,2020-11-03,5/14/2025 23:07:42
VOT2715,Jonathan,Morales,35,M,NV,Republican,jonathan.morales@email.com,2014-05-10,2024-11-05,12/20/2024 10:51:50
VOT2716,Carolyn,Kennedy,50,F,CT,Independent,carolyn.kennedy@email.com,2004-09-22,2024-11-05,6/16/2024 19:30:57
VOT2717,Eugene,Warren,44,M,NJ,Democrat,eugene.warren@email.com,2009-02-05,2022-11-08,1/2/2023 19:10:21
VOT2718,Sara,Dixon,29,F,IN,Republican,sara.dixon@email.com,2018-06-18,2024-11-05,6/19/2024 20:39:45
VOT2719,Arthur,Ramos,47,M,WI,Independent,arthur.ramos@email.com,2007-10-30,2024-11-05,3/22/2023 4:45:28
VOT272,Arabella,Gordon,38,F,LA,Democrat,arabella.gordon@email.com,2012-05-20,2024-11-05,3/13/2025 12:54:20
VOT2720,Madison,Reyes,41,F,SC,Democrat,madison.reyes@email.com,2010-03-15,2024-11-05,2/6/2025 10:20:52
VOT2721,Gabriel,Burns,36,M,AL,Republican,gabriel.burns@email.com,2013-07-25,2020-11-03,7/12/2025 19:07:42
VOT2722,Samantha,Gordon,55,F,LA,Independent,samantha.gordon@email.com,2001-12-08,2024-11-05,2/24/2025 15:17:59
VOT2723,Albert,Shaw,40,M,KY,Democrat,albert.shaw@email.com,2012-04-20,2024-11-05,4/26/2023 5:16:57
VOT2724,Patricia,Holmes,32,F,OK,Republican,patricia.holmes@email.com,2016-08-05,2022-11-08,3/22/2024 15:22:12
VOT2725,Terry,Rice,48,M,AR,Independent,terry.rice@email.com,2007-01-18,2024-11-05,7/28/2024 3:14:17
VOT2726,Amy,Robertson,45,F,IA,Democrat,amy.robertson@email.com,2008-05-30,2024-11-05,6/24/2023 1:18:13
VOT2727,Willie,Hunt,38,M,MS,Republican,willie.hunt@email.com,2012-10-12,2024-11-05,4/25/2024 6:05:00
VOT2728,Diana,Black,62,F,UT,Independent,diana.black@email.com,1994-02-25,2020-11-03,2/9/2025 5:21:36
VOT2729,Gerald,Daniels,43,M,KS,Democrat,gerald.daniels@email.com,2009-07-08,2024-11-05,10/15/2023 10:55:25
VOT273,Rowan,Shaw,56,M,KY,Republican,rowan.shaw@email.com,2000-09-30,2024-11-05,11/27/2024 20:41:54
VOT2730,Kelly,Palmer,30,F,NE,Republican,kelly.palmer@email.com,2018-11-20,2024-11-05,11/12/2023 2:54:40
VOT2731,Peter,Mills,51,M,NM,Independent,peter.mills@email.com,2004-04-02,2022-11-08,4/30/2025 6:05:41
VOT2732,Frances,Nichols,46,F,WV,Democrat,frances.nichols@email.com,2008-08-15,2024-11-05,8/21/2025 20:39:53
VOT2733,Harold,Grant,37,M,ID,Republican,harold.grant@email.com,2013-12-28,2024-11-05,6/18/2025 23:46:36
VOT2734,Judith,Knight,54,F,HI,Independent,judith.knight@email.com,2001-05-10,2024-11-05,10/2/2023 13:25:03
VOT2735,Benjamin,Ferguson,41,M,NH,Democrat,benjamin.ferguson@email.com,2010-09-22,2020-11-03,6/23/2025 13:12:30
VOT2736,Lauren,Rose,33,F,ME,Republican,lauren.rose@email.com,2016-02-05,2024-11-05,6/14/2023 10:09:58
VOT2737,Keith,Stone,49,M,RI,Independent,keith.stone@email.com,2006-06-18,2024-11-05,7/27/2023 10:28:00
VOT2738,Julie,Hawkins,44,F,MT,Democrat,julie.hawkins@email.com,2009-10-30,2022-11-08,9/8/2023 2:45:52
VOT2739,Carl,Dunn,39,M,DE,Republican,carl.dunn@email.com,2011-03-15,2024-11-05,4/2/2024 5:24:18
VOT274,Eloise,Holmes,30,F,OK,Independent,eloise.holmes@email.com,2018-02-15,2024-11-05,6/14/2025 2:20:52
VOT2740,Teresa,Sims,58,F,SD,Independent,teresa.sims@email.com,2002-07-25,2024-11-05,8/30/2024 15:06:06
VOT2741,Lawrence,Hudson,35,M,ND,Democrat,lawrence.hudson@email.com,2014-12-08,2024-11-05,12/8/2024 1:38:16
VOT2742,Gloria,Spencer,47,F,AK,Republican,gloria.spencer@email.com,2007-04-20,2020-11-03,3/23/2023 14:09:06
VOT2743,Ralph,Gardner,42,M,VT,Independent,ralph.gardner@email.com,2010-08-05,2024-11-05,6/29/2024 16:37:22
VOT2744,Alice,Stephens,28,F,WY,Democrat,alice.stephens@email.com,2019-01-18,2024-11-05,10/17/2023 12:09:15
VOT2745,Juan,Payne,52,M,CA,Republican,juan.payne@email.com,2004-05-30,2022-11-08,10/18/2023 21:46:44
VOT2746,Donna,Pierce,45,F,TX,Independent,donna.pierce@email.com,2008-10-12,2024-11-05,1/22/2024 22:19:09
VOT2747,Ryan,Berry,31,M,FL,Democrat,ryan.berry@email.com,2017-02-25,2024-11-05,11/16/2023 17:25:35
VOT2748,Brenda,Arnold,50,F,NY,Republican,brenda.arnold@email.com,2004-07-08,2024-11-05,5/20/2025 10:24:04
VOT2749,Scott,Reynolds,43,M,PA,Independent,scott.reynolds@email.com,2009-11-20,2020-11-03,2/12/2024 20:00:18
VOT275,Max,Rice,47,M,AR,Democrat,max.rice@email.com,2007-06-28,2020-11-03,1/24/2023 22:14:30
VOT2750,Barbara,Ellis,36,F,IL,Democrat,barbara.ellis@email.com,2013-04-02,2024-11-05,10/26/2024 5:58:06
VOT2751,Wayne,Harrison,61,M,OH,Republican,wayne.harrison@email.com,1995-08-15,2024-11-05,11/24/2023 8:59:36
VOT2752,Nancy,Gibson,30,F,MI,Independent,nancy.gibson@email.com,2018-12-28,2022-11-08,4/15/2024 23:41:11
VOT2753,Jerry,McDonald,48,M,NC,Democrat,jerry.mcdonald@email.com,2007-05-10,2024-11-05,6/24/2024 17:39:38
VOT2754,Helen,Cruz,44,F,GA,Republican,helen.cruz@email.com,2009-09-22,2024-11-05,3/28/2023 23:10:32
VOT2755,Eugene,Marshall,37,M,VA,Independent,eugene.marshall@email.com,2013-02-05,2024-11-05,8/9/2024 22:53:36
VOT2756,Mary,Owens,56,F,WA,Democrat,mary.owens@email.com,2000-06-18,2020-11-03,4/3/2025 8:38:46
VOT2757,Douglas,Johnston,40,M,AZ,Republican,douglas.johnston@email.com,2012-10-30,2024-11-05,4/21/2025 0:01:33
VOT2758,Linda,Murray,34,F,MA,Independent,linda.murray@email.com,2015-03-15,2024-11-05,2/20/2024 5:47:45
VOT2759,Randy,Freeman,53,M,TN,Democrat,randy.freeman@email.com,2003-07-25,2022-11-08,3/23/2024 7:09:20
VOT276,Isla,Robertson,41,F,IA,Republican,isla.robertson@email.com,2010-11-10,2024-11-05,3/10/2024 14:27:26
VOT2760,Sarah,Wells,46,F,MO,Republican,sarah.wells@email.com,2008-12-08,2024-11-05,11/8/2023 7:37:06
VOT2761,Howard,Webb,32,M,MD,Independent,howard.webb@email.com,2016-04-20,2024-11-05,12/10/2023 19:37:38
VOT2762,Betty,Simpson,49,F,CO,Democrat,betty.simpson@email.com,2006-08-05,2024-11-05,11/20/2023 19:30:37
VOT2763,Billy,Stevens,44,M,OR,Republican,billy.stevens@email.com,2009-01-18,2020-11-03,3/7/2023 4:06:04
VOT2764,Christine,Tucker,38,F,NV,Independent,christine.tucker@email.com,2012-05-30,2024-11-05,10/16/2024 21:58:05
VOT2765,Ronald,Porter,59,M,CT,Democrat,ronald.porter@email.com,1999-10-12,2024-11-05,9/1/2023 7:50:53
VOT2766,Jessica,Hunter,41,F,NJ,Republican,jessica.hunter@email.com,2010-02-25,2022-11-08,12/7/2024 6:43:43
VOT2767,Kenneth,Hicks,35,M,IN,Independent,kenneth.hicks@email.com,2014-07-08,2024-11-05,3/11/2024 12:57:28
VOT2768,Maria,Crawford,51,F,WI,Democrat,maria.crawford@email.com,2004-11-20,2024-11-05,10/14/2024 14:01:46
VOT2769,Donald,Henry,46,M,SC,Republican,donald.henry@email.com,2008-04-02,2024-11-05,8/27/2024 22:24:34
VOT277,Elliott,Hunt,34,M,MS,Independent,elliott.hunt@email.com,2015-03-22,2024-11-05,4/28/2025 22:13:54
VOT2770,Sharon,Boyd,28,F,AL,Independent,sharon.boyd@email.com,2019-08-15,2020-11-03,12/5/2024 10:05:45
VOT2771,Frank,Mason,45,M,LA,Democrat,frank.mason@email.com,2008-12-28,2024-11-05,12/14/2024 2:35:26
VOT2772,Carol,Morales,42,F,KY,Republican,carol.morales@email.com,2010-05-10,2024-11-05,2/4/2023 16:27:57
VOT2773,Larry,Kennedy,37,M,OK,Independent,larry.kennedy@email.com,2013-09-22,2022-11-08,6/17/2024 8:24:43
VOT2774,Sandra,Warren,60,F,AR,Democrat,sandra.warren@email.com,1998-02-05,2024-11-05,8/15/2025 4:49:53
VOT2775,Edward,Dixon,33,M,IA,Republican,edward.dixon@email.com,2016-06-18,2024-11-05,7/7/2023 17:22:40
VOT2776,Laura,Ramos,48,F,MS,Independent,laura.ramos@email.com,2007-10-30,2024-11-05,1/7/2023 9:48:19
VOT2777,Mark,Reyes,43,M,UT,Democrat,mark.reyes@email.com,2009-03-15,2020-11-03,7/24/2023 11:08:28
VOT2778,Joyce,Burns,39,F,KS,Republican,joyce.burns@email.com,2011-07-25,2024-11-05,4/21/2025 1:31:37
VOT2779,Raymond,Gordon,55,M,NE,Independent,raymond.gordon@email.com,2001-12-08,2024-11-05,7/5/2025 9:19:53
VOT278,Freya,Black,57,F,UT,Democrat,freya.black@email.com,2000-07-05,2022-11-08,1/24/2024 5:15:21
VOT2780,Deborah,Shaw,31,F,NM,Democrat,deborah.shaw@email.com,2017-04-20,2022-11-08,5/26/2025 19:55:43
VOT2781,George,Holmes,49,M,WV,Republican,george.holmes@email.com,2006-08-05,2024-11-05,4/11/2024 11:35:38
VOT2782,Patricia,Rice,44,F,ID,Independent,patricia.rice@email.com,2009-01-18,2024-11-05,5/1/2024 20:30:47
VOT2783,Roger,Robertson,36,M,HI,Democrat,roger.robertson@email.com,2013-05-30,2024-11-05,8/6/2023 0:01:45
VOT2784,Kimberly,Hunt,52,F,NH,Republican,kimberly.hunt@email.com,2004-10-12,2020-11-03,7/8/2024 1:11:56
VOT2785,Arthur,Black,40,M,ME,Independent,arthur.black@email.com,2012-02-25,2024-11-05,5/5/2023 1:40:17
VOT2786,Ruth,Daniels,35,F,RI,Democrat,ruth.daniels@email.com,2014-07-08,2024-11-05,4/5/2025 20:07:23
VOT2787,Joseph,Palmer,58,M,MT,Republican,joseph.palmer@email.com,2002-11-20,2022-11-08,7/27/2025 9:58:37
VOT2788,Margaret,Mills,46,F,DE,Independent,margaret.mills@email.com,2008-04-02,2024-11-05,2/1/2025 2:09:37
VOT2789,Fred,Nichols,29,M,SD,Democrat,fred.nichols@email.com,2018-08-15,2024-11-05,6/30/2024 22:57:02
VOT279,Oscar,Daniels,26,M,KS,Republican,oscar.daniels@email.com,2020-11-18,2024-11-05,5/27/2024 19:05:15
VOT2790,Carolyn,Grant,47,F,ND,Republican,carolyn.grant@email.com,2007-12-28,2024-11-05,1/7/2025 6:43:25
VOT2791,Richard,Knight,41,M,AK,Independent,richard.knight@email.com,2010-05-10,2020-11-03,7/5/2025 16:43:57
VOT2792,Janet,Ferguson,38,F,VT,Democrat,janet.ferguson@email.com,2012-09-22,2024-11-05,12/26/2024 4:36:34
VOT2793,Timothy,Rose,62,M,WY,Republican,timothy.rose@email.com,1994-02-05,2024-11-05,4/4/2025 1:41:24
VOT2794,Pamela,,34,F,CA,Independent,pamela.stone@email.com,2015-06-18,2022-11-08,3/19/2023 9:38:47
VOT2795,Albert,Hawkins,50,M,TX,Democrat,albert.hawkins@email.com,2004-10-30,2024-11-05,4/1/2024 6:59:50
VOT2796,Virginia,Dunn,45,F,FL,Republican,virginia.dunn@email.com,2008-03-15,2024-11-05,2/8/2024 20:19:53
VOT280,Liliana,Palmer,48,F,NE,Independent,liliana.palmer@email.com,2007-04-02,2024-11-05,8/14/2023 10:42:47
VOT281,Felix,Mills,43,M,NM,Democrat,felix.mills@email.com,2009-08-15,2024-11-05,1/19/2025 4:40:23
VOT282,Anastasia,Nichols,35,F,WV,Republican,anastasia.nichols@email.com,2014-12-28,2020-11-03,9/23/2024 23:38:58
VOT283,Jude,Grant,61,M,ID,Independent,jude.grant@email.com,1995-05-10,2024-11-05,4/19/2025 18:52:17
VOT284,Josephine,Knight,29,F,HI,Democrat,josephine.knight@email.com,2018-09-22,2024-11-05,1/10/2023 8:33:43
VOT285,Arthur,Ferguson,46,M,NH,Republican,arthur.ferguson@email.com,2008-02-05,2022-11-08,5/19/2024 15:51:44
VOT286,Emerson,Rose,52,F,ME,Independent,emerson.rose@email.com,2004-06-18,2024-11-05,1/6/2023 14:54:29
VOT287,George,Stone,37,M,RI,Democrat,george.stone@email.com,2013-10-30,2024-11-05,12/2/2024 7:38:40
VOT288,Zara,Hawkins,44,F,MT,Republican,zara.hawkins@email.com,2009-03-15,2024-11-05,7/8/2023 6:50:04
VOT289,Leon,Dunn,55,M,DE,Independent,leon.dunn@email.com,2001-07-25,2020-11-03,7/6/2023 13:44:16
VOT290,Kaia,Sims,31,F,SD,Democrat,kaia.sims@email.com,2017-12-08,2024-11-05,3/1/2024 23:21:54
VOT291,Archer,Hudson,50,M,ND,Republican,archer.hudson@email.com,2004-04-20,2024-11-05,12/2/2024 4:17:55
VOT292,Genevieve,Spencer,40,F,AK,Independent,genevieve.spencer@email.com,2012-08-05,2022-11-08,3/3/2023 2:48:37
VOT293,Brantley,Gardner,33,M,VT,Democrat,brantley.gardner@email.com,2016-01-18,2024-11-05,8/2/2024 22:20:49
VOT294,Evangeline,Stephens,49,F,WY,Republican,evangeline.stephens@email.com,2006-05-30,2024-11-05,5/4/2024 12:13:47
VOT295,Atlas,Payne,28,M,CA,Independent,atlas.payne@email.com,2019-10-12,2024-11-05,10/17/2024 13:14:51
VOT296,Dahlia,Pierce,60,F,TX,Democrat,dahlia.pierce@email.com,1998-02-25,2020-11-03,7/29/2024 11:19:28
VOT297,Griffin,Berry,42,M,FL,Republican,griffin.berry@email.com,2010-07-08,2024-11-05,6/1/2024 1:00:21
VOT298,Sage,Arnold,36,F,NY,Independent,sage.arnold@email.com,2013-11-20,2024-11-05,7/2/2024 8:27:05
VOT299,Phoenix,Reynolds,53,M,PA,Democrat,phoenix.reynolds@email.com,2003-04-02,2022-11-08,5/21/2023 2:07:34
VOT300,Gemma,Ellis,38,F,IL,Republican,gemma.ellis@email.com,2012-08-15,2024-11-05,1/9/2023 6:29:57
VOT301,Tucker,Harrison,45,M,OH,Independent,tucker.harrison@email.com,2008-12-28,2024-11-05,10/4/2023 18:42:32
VOT302,Nina,Gibson,29,F,MI,Democrat,nina.gibson@email.com,2018-05-10,2024-11-05,10/18/2024 8:10:26
VOT303,Remington,McDonald,54,M,NC,Republican,remington.mcdonald@email.com,2001-09-22,2020-11-03,7/25/2024 3:08:28
